id,code,name
hr_ocupacion_8132004,8132004,Operador de máquina de revelado o ampliación de películas cinematográficas
hr_ocupacion_8132005,8132005,Operador de máquina de revelado o ampliación de películas fotográficas
hr_ocupacion_8159002,8159002,Operador de máquina de secado de productos textiles
hr_ocupacion_8159003,8159003,Operador de máquina de sombrerería
hr_ocupacion_8155004,8155004,Operador de máquina de tintura de cueros
hr_ocupacion_8151005,8151005,Operador de máquina de tintura de hilados o prendas de vestir
hr_ocupacion_8141003,8141003,Operador de máquina de tratamiento de caucho
hr_ocupacion_8153007,8153007,Operador de máquina de urdido
hr_ocupacion_8182003,8182003,Operador de máquina de vapor
hr_ocupacion_8155005,8155005,Operador de máquina depiladoras de cueros
hr_ocupacion_8160050,8160050,Operador de máquina descortezadora de granos
hr_ocupacion_8160023,8160023,Operador de máquina deshidratadoras de alimentos
hr_ocupacion_8183001,8183001,Operador de máquina embaladoras
hr_ocupacion_8183002,8183002,Operador de máquina embotelladoras
hr_ocupacion_8122013,8122013,Operador de máquina empalmadora de cabos y cables
hr_ocupacion_8160016,8160016,Operador de máquina enlatadoras de carne o pescado
hr_ocupacion_8160026,8160026,"Operador de máquina enlatadoras de frutas, legumbres o verduras"
hr_ocupacion_8160017,8160017,Operador de máquina esterilizadoras de carne o pescado
hr_ocupacion_8160020,8160020,"Operador de máquina esterilizadoras de frutas, legumbres o verduras"
hr_ocupacion_8183003,8183003,"Operador de máquina etiquetadoras, rotuladoras o marcadoras de mercadería"
hr_ocupacion_8142004,8142004,Operador de máquina extrusora de material plástico
hr_ocupacion_8172011,8172011,Operador de máquina fresadora o perforadora de madera
hr_ocupacion_8151006,8151006,Operador de máquina impermeabilizadoras de productos textiles o impermeabilizador textil
hr_ocupacion_8155006,8155006,Operador de máquina lavadora de cueros
hr_ocupacion_8151007,8151007,Operador de máquina lavadora de fibras textiles
hr_ocupacion_8183005,8183005,Operador de máquina lavadoras de botellas
hr_ocupacion_8160024,8160024,"Operador de máquina lavadoras de frutas, legumbres o verduras"
hr_ocupacion_8159011,8159011,Operador de máquina lavadoras de productos textiles o limpiadores de tintorería
hr_ocupacion_8157001,8157001,Operador de máquina lavarropas
hr_ocupacion_8342011,8342011,Operador de máquina levantadora de asfalto
hr_ocupacion_8122014,8122014,Operador de máquina mandriladora de metales
hr_ocupacion_8159004,8159004,Operador de máquina mechera de fibras textiles
hr_ocupacion_8151008,8151008,Operador de máquina mezcladora de fibras textiles
hr_ocupacion_8160054,8160054,Operador de máquina mezcladoras de café
hr_ocupacion_8160052,8160052,Operador de máquina mezcladoras de té
hr_ocupacion_8160055,8160055,Operador de máquina moledoras de café
hr_ocupacion_8342012,8342012,Operador de máquina moto niveladora
hr_ocupacion_8181003,8181003,Operador de máquina para el acabado de vidrio
hr_ocupacion_8114001,8114001,Operador de máquina para fabricar cemento y otros productos minerales
hr_ocupacion_8142001,8142001,Operador de máquina para fabricar productos de material plástico
hr_ocupacion_8131012,8131012,Operador de máquina para fabricar productos químicos
hr_ocupacion_8159012,8159012,Operador de máquina para fabricar productos textiles y artículos de piel y cuero
hr_ocupacion_8122006,8122006,Operador de máquina para grabados  de metales
hr_ocupacion_8151009,8151009,Operador de máquina para la fabricación de artículos de marroquinería
hr_ocupacion_8156001,8156001,Operador de máquina para la fabricación de calzado
hr_ocupacion_8181002,8181002,Operador de máquina para tratamiento de vidrio
hr_ocupacion_8160036,8160036,Operador de máquina pasteurizadoras de leche
hr_ocupacion_8342007,8342007,Operador de máquina pavimentadora
hr_ocupacion_8151010,8151010,Operador de máquina peinadora de fibras textiles
hr_ocupacion_8160013,8160013,Operador de máquina preparadoras de carne o pescado
hr_ocupacion_8160018,8160018,Operador de máquina procesadoras de carne o pescado
hr_ocupacion_8160022,8160022,"Operador de máquina procesadoras de fruta, legumbres o verduras"
hr_ocupacion_8160009,8160009,Operador de máquina producción de azúcar
hr_ocupacion_8342013,8342013,Operador de máquina productora de asfalto
hr_ocupacion_8122007,8122007,Operador de máquina pulidora de metales
hr_ocupacion_8160012,8160012,Operador de máquina pulverizadoras de azúcar
hr_ocupacion_8112005,8112005,Operador de máquina quebrantadoras o pulverizadoras de piedra
hr_ocupacion_8122008,8122008,Operador de máquina recubridora de metales
hr_ocupacion_8141005,8141005,Operador de máquina reencauchadora de neumáticos
hr_ocupacion_8151011,8151011,Operador de máquina retorcedoras de hilo
hr_ocupacion_8183004,8183004,Operador de máquina selladoras
hr_ocupacion_8122009,8122009,Operador de máquina taladradora o ranuradora de metales
hr_ocupacion_8152003,8152003,Operador de máquina tejedora
hr_ocupacion_8152007,8152007,Operador de máquina tejedora de calcetería
hr_ocupacion_8152004,8152004,Operador de máquina tejedoras de encajes
hr_ocupacion_8160057,8160057,Operador de máquina tostadoras de cacao
hr_ocupacion_8160056,8160056,Operador de máquina tostadoras de café
hr_ocupacion_8189002,8189002,"Operador de máquina, carpintería mecánica"
hr_ocupacion_8182002,8182002,"Operador de máquina, montajes de calderas"
hr_ocupacion_8111003,8111003,Operador de maquinaria de extracción de minerales
hr_ocupacion_8160043,8160043,Operador de maquinarias de elaboración de pasteles
hr_ocupacion_8160044,8160044,Operador de maquinarias de panadería
hr_ocupacion_7512004,7512004,Operador de máquinas amasadoras y refinadoras
hr_ocupacion_8112006,8112006,Operador de maquinas aserradoras o cortadoras de piedra
hr_ocupacion_8341002,8341002,"Operador de maquinas cosechadoras, segadoras y/o trilladoras"
hr_ocupacion_8112007,8112007,Operador de máquinas trituradoras de arcilla
hr_ocupacion_3132004,3132004,Operador de mezcladora
hr_ocupacion_8342008,8342008,Operador de mini tractor
hr_ocupacion_8160051,8160051,Operador de molinos de arroz
hr_ocupacion_8160010,8160010,Operador de molinos de azúcar
hr_ocupacion_8160049,8160049,Operador de molinos de cereales
hr_ocupacion_8160053,8160053,Operador de molinos de especias
hr_ocupacion_8343006,8343006,Operador de montacargas
hr_ocupacion_8342005,8342005,Operador de niveladora
hr_ocupacion_7223012,7223012,Operador de otras máquina herramientas
hr_ocupacion_8342004,8342004,Operador de pala mecánica
hr_ocupacion_9211004,9211004,Operador de patio de caña de azúcar
hr_ocupacion_8350003,8350003,Operador de pequeñas embarcaciones
hr_ocupacion_8342014,8342014,Operador de perforadores de concreto o asfalto
hr_ocupacion_8342015,8342015,Operador de piloteadora
hr_ocupacion_9312010,9312010,Operador de pipas de agua (pavimentado)
hr_ocupacion_7111007,7111007,Operador de placas prefabricadas
hr_ocupacion_4222002,4222002,Operador de planta telefónica
hr_ocupacion_7223004,7223004,Operador de prensa de metales
hr_ocupacion_8211004,8211004,Operador de prensa rotativa
hr_ocupacion_8122010,8122010,Operador de proceso de cromado
hr_ocupacion_8122011,8122011,Operador de proceso de niquelación
hr_ocupacion_3511002,3511002,Operador de radio de navegación aérea
hr_ocupacion_3522003,3522003,Operador de radio de Navegación Marítima
hr_ocupacion_7223010,7223010,Operador de rectificadora de metales
hr_ocupacion_8342016,8342016,Operador de retroexcavadora
hr_ocupacion_8159007,8159007,Operador de ribeteador textil
hr_ocupacion_8212002,8212002,Operador de robots industriales
hr_ocupacion_8160007,8160007,Operador de secadoras de azúcar
hr_ocupacion_8160008,8160008,Operador de tachos (tachero)
hr_ocupacion_8152005,8152005,Operador de telar circular
hr_ocupacion_8152006,8152006,Operador de telar plano
hr_ocupacion_7223003,7223003,Operador de torno de metales
hr_ocupacion_7223002,7223002,Operador de torno de metalurgia
hr_ocupacion_3332002,3332002,Operador de tours
hr_ocupacion_3332004,3332004,Operador de turismo
hr_ocupacion_3118005,3118005,Operador dibujante en sistemas de diseño asistido por ordenador
hr_ocupacion_6113009,6113009,Operador empacador de frutas u hortalizas
hr_ocupacion_8211006,8211006,Operador ensamblador de máquina herramientas
hr_ocupacion_8211005,8211005,Operador ensamblador de maquinaria de imprenta
hr_ocupacion_8219002,8219002,Operador ensamblador de maquinaria textil
hr_ocupacion_8219003,8219003,Operador ensamblador de productos de madera
hr_ocupacion_8212003,8212003,Operador ensamblador de prótesis auditivas
hr_ocupacion_8181001,8181001,Operador Instalador de vidrios
hr_ocupacion_8160040,8160040,Operador llenador de tetra pak
hr_ocupacion_3131004,3131004,Operador rectificador de energía eléctrica
hr_ocupacion_3131005,3131005,Operador repartidor de cargas de energía eléctrica
hr_ocupacion_3135001,3135001,"Operador, convertidor / acero (procedimiento a oxigeno ld)"
hr_ocupacion_8159008,8159008,Operario de calandrador textil
hr_ocupacion_6122001,6122001,Operario de embandejado de productos avícolas
hr_ocupacion_6122007,6122007,Operario de incubación de granja avícola
hr_ocupacion_8131009,8131009,Operario de industria farmacéutica.
hr_ocupacion_8142002,8142002,Operario de la industria de transformación del plástico
hr_ocupacion_8153002,8153002,Operario de maquinas de coser industriales especiales
hr_ocupacion_8153001,8153001,Operario de máquinas de coser plana y overlock
hr_ocupacion_6122002,6122002,Operario de producción de productos avícolas
hr_ocupacion_8182007,8182007,Operario de tratamiento térmico
hr_ocupacion_7521001,7521001,Operario del tratamiento de la madera
hr_ocupacion_7114001,7114001,"Operario en cemento armado, enfoscadores y afines"
hr_ocupacion_8212004,8212004,Operario ensamblador de componentes eléctricos o armador de artefactos eléctricos
hr_ocupacion_8212005,8212005,Operario ensamblador de componentes electrónicos
hr_ocupacion_8212006,8212006,Operario ensamblador de equipos microelectrónicos
hr_ocupacion_8341004,8341004,Operario ensamblador de maquinaria agrícolas
hr_ocupacion_8219004,8219004,Operario ensamblador de maquinaria industrial
hr_ocupacion_8211007,8211007,Operario ensamblador de maquinaria mecánica
hr_ocupacion_8211008,8211008,Operario ensamblador de mecanismos mecánico
hr_ocupacion_8219005,8219005,Operario ensamblador de muebles metálicos
hr_ocupacion_8141004,8141004,Operario ensamblador de productos de caucho
hr_ocupacion_8155007,8155007,Operario ensamblador de productos de cuero
hr_ocupacion_8142003,8142003,Operario ensamblador de productos de material plástico
hr_ocupacion_8122012,8122012,Operario ensamblador de productos de metal
hr_ocupacion_8151013,8151013,Operario ensamblador de productos textiles
hr_ocupacion_8212007,8212007,Operario ensamblador de receptores de radio
hr_ocupacion_8212008,8212008,Operario ensamblador de receptores de televisión
hr_ocupacion_8132001,8132001,Operario laboratorios fotográficos/revelado de películas
hr_ocupacion_8160027,8160027,Operario para envasado en planta
hr_ocupacion_8143004,8143004,Operarios ensambladores de productos de cartón
hr_ocupacion_2267001,2267001,Optometrista
hr_ocupacion_3332001,3332001,Organizador de eventos
hr_ocupacion_5163003,5163003,Organizador de servicios funerarios
hr_ocupacion_3332003,3332003,Organizador de viajes
hr_ocupacion_3333006,3333006,Orientador vocacional y laboral
hr_ocupacion_9129001,9129001,Otro personal de limpieza
hr_ocupacion_3359006,3359006,Otros Inspector de la administración pública
hr_ocupacion_3435001,3435001,Otros profesionales de nivel medio en actividades culturales y artísticas
hr_ocupacion_2354001,2354001,Otros Profesor de música
hr_ocupacion_7512002,7512002,Panadero
hr_ocupacion_7512001,7512001,Panadero de restaurante
hr_ocupacion_3434005,3434005,Parrillero
hr_ocupacion_3222001,3222001,Partera de nivel medio
hr_ocupacion_3411004,3411004,Pasante de Abogado
hr_ocupacion_6121014,6121014,Pastor (cabras y ovejas)
hr_ocupacion_2636005,2636005,Pastor evangélico
hr_ocupacion_2212045,2212045,Patólogo
hr_ocupacion_2636018,2636018,Patriarca
hr_ocupacion_3152004,3152004,Patrón de barco o yate
hr_ocupacion_7532002,7532002,Patronista de calzado
hr_ocupacion_7532001,7532001,Patronista industrial
hr_ocupacion_5414006,5414006,Patrullero particular
hr_ocupacion_2659002,2659002,Payaso
hr_ocupacion_2351003,2351003,Pedagogo
hr_ocupacion_5142005,5142005,Pedicurista y manicurista
hr_ocupacion_7531001,7531001,Peletero
hr_ocupacion_7535002,7535002,Pellejero
hr_ocupacion_5141002,5141002,Peluquero
hr_ocupacion_8342002,8342002,"Perforador y Operario de Minería de Superficie, Canteras y Construcción"
hr_ocupacion_8113002,8113002,Perforador y sondista de pozos y afines
hr_ocupacion_2642001,2642001,Periodista
hr_ocupacion_4311002,4311002,Perito contador
hr_ocupacion_3142001,3142001,Peritos agrónomo
hr_ocupacion_9622001,9622001,Persona que realiza trabajos varios
hr_ocupacion_4419001,4419001,Personal de apoyo y administrativo no clasificado bajo otros epígrafes.
hr_ocupacion_5411004,5411004,Personal de asistencia a afectados por desastres
hr_ocupacion_5419001,5419001,Personal de los servicios de protección no clasificados bajo otros epígrafes
hr_ocupacion_5411003,5411003,Personal de prevención de desastres
hr_ocupacion_6222001,6222001,Pescador de agua dulce (artesanal)
hr_ocupacion_6222002,6222002,Pescador de aguas costeras
hr_ocupacion_6223001,6223001,Pescador de alta mar
hr_ocupacion_6340001,6340001,"Pescador, cazador, trampero y recolector de subsistencia"
hr_ocupacion_9311006,9311006,Picador de piedra
hr_ocupacion_9331001,9331001,Piloto de  bicitaxis
hr_ocupacion_8331001,8331001,Piloto de autobuses
hr_ocupacion_3153001,3153001,Piloto de avión
hr_ocupacion_8331003,8331003,Piloto de buses escolares
hr_ocupacion_8332004,8332004,Piloto de cabezal
hr_ocupacion_8332003,8332003,Piloto de camión mezclador
hr_ocupacion_8332001,8332001,Piloto de camiones
hr_ocupacion_9332001,9332001,Piloto de carros de caballos (turismo)
hr_ocupacion_8321004,8321004,Piloto de moto taxis
hr_ocupacion_8332002,8332002,Piloto de tráiler
hr_ocupacion_8331002,8331002,Piloto de transmetro
hr_ocupacion_8322001,8322001,Piloto de vehículos livianos repartidores de productos
hr_ocupacion_2651002,2651002,Pintor
hr_ocupacion_7213002,7213002,Pintor de carrocerías
hr_ocupacion_7131001,7131001,Pintor de edificios
hr_ocupacion_7131003,7131003,Pintor de vallas publicitarias
hr_ocupacion_7131002,7131002,Pintor de viviendas
hr_ocupacion_7316002,7316002,Pintor Decorador de cerámica
hr_ocupacion_7122001,7122001,Pisero
hr_ocupacion_9121001,9121001,Planchador a mano
hr_ocupacion_3112004,3112004,Planillero (obras públicas)
hr_ocupacion_7313001,7313001,Platero
hr_ocupacion_7533002,7533002,Plegadora
hr_ocupacion_7126001,7126001,Plomero
hr_ocupacion_6210005,6210005,Podador
hr_ocupacion_3230002,3230002,Podólogo
hr_ocupacion_5412002,5412002,Policía de caminos
hr_ocupacion_5412003,5412003,Policía de tránsito
hr_ocupacion_5412005,5412005,Policía de turismo
hr_ocupacion_5412001,5412001,Policía nacional civil
hr_ocupacion_2633003,2633003,Politólogo
hr_ocupacion_5414004,5414004,Portero de discoteca o local recreativo
hr_ocupacion_5414007,5414007,Portero de hotel
hr_ocupacion_5419002,5419002,Portero de organismo oficial
hr_ocupacion_5414002,5414002,Portero de vivienda
hr_ocupacion_8113001,8113001,Posero con maquinaria industrial
hr_ocupacion_3256001,3256001,Practicante e internista
hr_ocupacion_2240001,2240001,Practicante paramédico
hr_ocupacion_3413003,3413003,Presbítero
hr_ocupacion_2656002,2656002,Presentador televisivo
hr_ocupacion_3312001,3312001,Prestamista de créditos
hr_ocupacion_4213001,4213001,Prestamista de dinero
hr_ocupacion_4213002,4213002,Prestamista de prendas
hr_ocupacion_2659003,2659003,Prestidigitador
hr_ocupacion_7514003,7514003,Procesador de conservas
hr_ocupacion_7514002,7514002,Procesador de mermelada
hr_ocupacion_7511006,7511006,Procesador de pescado y mariscos (limpieza y destase)
hr_ocupacion_7514001,7514001,Procesador de productos a base de frutas y verduras
hr_ocupacion_7513001,7513001,Procesador de productos lácteos
hr_ocupacion_2221001,2221001,Profesional de enfermería
hr_ocupacion_2359001,2359001,Profesional de la enseñanza no clasificados bajo otros epígrafes
hr_ocupacion_2133001,2133001,Profesional de la protección medio ambiental
hr_ocupacion_3259001,3259001,Profesional de la salud de nivel medio no clasificados bajo otros epígrafes
hr_ocupacion_2269001,2269001,Profesional de la salud no clasificados en otros epígrafes
hr_ocupacion_2230001,2230001,Profesional de medicina tradicional y alternativa
hr_ocupacion_3314001,3314001,"Profesional de nivel medio de servicios estadísticos, matemáticos y afines"
hr_ocupacion_2222001,2222001,Profesional de partería
hr_ocupacion_2523001,2523001,Profesional en redes de computadoras
hr_ocupacion_2330001,2330001,Profesor  de Física
hr_ocupacion_2330002,2330002,Profesor de agroindustrias
hr_ocupacion_2330003,2330003,Profesor de artes industriales
hr_ocupacion_2355001,2355001,Profesor de bellas artes
hr_ocupacion_2330004,2330004,Profesor de Biología
hr_ocupacion_2330005,2330005,Profesor de botánica
hr_ocupacion_2330006,2330006,Profesor de calidad de alimentos
hr_ocupacion_2330007,2330007,Profesor de cartografía
hr_ocupacion_2330008,2330008,Profesor de cuencas hidrográficas
hr_ocupacion_2330009,2330009,Profesor de dasometría de la zona
hr_ocupacion_2330010,2330010,Profesor de Economía Contable
hr_ocupacion_2330011,2330011,Profesor de educación en artes plásticas.
hr_ocupacion_2352003,2352003,Profesor de educación especial
hr_ocupacion_2330012,2330012,Profesor de educación musical
hr_ocupacion_2330013,2330013,Profesor de educación para el hogar
hr_ocupacion_2330014,2330014,Profesor de entomología
hr_ocupacion_2320001,2320001,Profesor de formación profesional
hr_ocupacion_2330015,2330015,Profesor de Historia
hr_ocupacion_2353005,2353005,Profesor de idioma francés
hr_ocupacion_2353006,2353006,Profesor de idioma ingles
hr_ocupacion_2356001,2356001,Profesor de informática y computación
hr_ocupacion_2330016,2330016,Profesor de manejo y conservación de suelos
hr_ocupacion_2330017,2330017,Profesor de Matemática
hr_ocupacion_2330018,2330018,Profesor de matemáticas
hr_ocupacion_2330019,2330019,Profesor de nutrición vegetal
hr_ocupacion_2353008,2353008,Profesor de otros idiomas guatemaltecos
hr_ocupacion_2330020,2330020,Profesor de pastos y forrajes
hr_ocupacion_2330021,2330021,Profesor de psicología
hr_ocupacion_2330022,2330022,Profesor de taxonomía vegetal
hr_ocupacion_2330023,2330023,Profesor de topografía
hr_ocupacion_2353007,2353007,Profesor del idioma alemán
hr_ocupacion_2353001,2353001,Profesor del idioma cackchiquel
hr_ocupacion_2353002,2353002,Profesor del idioma k'iche
hr_ocupacion_2353003,2353003,Profesor del idioma mam
hr_ocupacion_2353004,2353004,Profesor del idioma q'eqchi'
hr_ocupacion_2330024,2330024,Profesor en  filosofía
hr_ocupacion_2330025,2330025,Profesor en  lengua y literatura clásica
hr_ocupacion_2330026,2330026,Profesor en pedagogía y ciencias de la educación
hr_ocupacion_2514001,2514001,Programador de aplicaciones
hr_ocupacion_2634001,2634001,Psicólogo
hr_ocupacion_2634002,2634002,Psicólogo clínico ( psicoterapeuta)
hr_ocupacion_2634003,2634003,Psicólogo educativo (psicopedagogo)
hr_ocupacion_2634005,2634005,Psicólogo forense
hr_ocupacion_2634006,2634006,Psicólogo laboral o industrial
hr_ocupacion_2634004,2634004,Psicólogo social
hr_ocupacion_2431002,2431002,Publicista
hr_ocupacion_7315004,7315004,Pulidor de vidrio
hr_ocupacion_7224002,7224002,Pulidor especializado en el tratamiento de metales
hr_ocupacion_7315006,7315006,Pulidor y/o tallador de lentes ópticos
hr_ocupacion_7513002,7513002,Quesero
hr_ocupacion_2113001,2113001,Químico
hr_ocupacion_5161003,5161003,Quiromántico
hr_ocupacion_3230001,3230001,Quiropráctico
hr_ocupacion_2636014,2636014,Rabino
hr_ocupacion_9312011,9312011,Rastrillero (pavimentación de carreteras)
hr_ocupacion_7412004,7412004,Rebobinador de motores
hr_ocupacion_3352002,3352002,Recaudador de impuestos
hr_ocupacion_4226001,4226001,Recepcionista de empresa
hr_ocupacion_4224001,4224001,Recepcionista de hotel
hr_ocupacion_5169002,5169002,Recepcionista y/o acompañante de club nocturno
hr_ocupacion_4212001,4212001,Receptor de apuestas
hr_ocupacion_4211002,4211002,Receptor pagadores
hr_ocupacion_9623002,9623002,Recolector de dinero en aparatos automáticos (no ventas)
hr_ocupacion_9623001,9623001,Recolector de dinero en aparatos de venta automática
hr_ocupacion_8160005,8160005,Refinador de ingenio azucarero
hr_ocupacion_6210003,6210003,Reforestador
hr_ocupacion_3143001,3143001,Regente forestal
hr_ocupacion_2432001,2432001,Relacionista público
hr_ocupacion_7319003,7319003,Relojero
hr_ocupacion_3315002,3315002,Rematador de mercancía
hr_ocupacion_7422004,7422004,Reparador  de líneas de cable de TV.
hr_ocupacion_7412008,7412008,Reparador de aparatos electro-domésticos
hr_ocupacion_7421001,7421001,Reparador de aparatos electrónicos
hr_ocupacion_7234001,7234001,Reparador de bicicletas y afines
hr_ocupacion_7536005,7536005,Reparador de calzado
hr_ocupacion_7413002,7413002,Reparador de líneas eléctricas
hr_ocupacion_9629002,9629002,Reparador de llantas de vehículos
hr_ocupacion_8321002,8321002,Repartidor   de periódicos en moto
hr_ocupacion_9621002,9621002,Repartidor de alimentos preparados
hr_ocupacion_8321001,8321001,Repartidor de comida rápida en moto
hr_ocupacion_8321003,8321003,Repartidor de repuestos de vehículos en moto
hr_ocupacion_2642006,2642006,Reportero escrito
hr_ocupacion_2642004,2642004,Reportero gráfico
hr_ocupacion_7512003,7512003,Repostero
hr_ocupacion_3339004,3339004,Representant artísticos
hr_ocupacion_3322001,3322001,Representante comercial
hr_ocupacion_8132003,8132003,Restaurador de fotografías
hr_ocupacion_7319001,7319001,Restaurador de imágenes religiosas
hr_ocupacion_7319002,7319002,Restaurador de muebles antiguos
hr_ocupacion_8132002,8132002,Revelador negativos/color (fotografía)
hr_ocupacion_4413003,4413003,Revisor de forma y estilo
hr_ocupacion_5112001,5112001,Revisor de ticket de transporte
hr_ocupacion_2636004,2636004,Sacerdote cristiano
hr_ocupacion_2636011,2636011,Sacerdote maya
hr_ocupacion_7531002,7531002,Sastre
hr_ocupacion_4120001,4120001,Secretaria
hr_ocupacion_4120004,4120004,Secretaría administrativa
hr_ocupacion_4120002,4120002,Secretaria bilingüe
hr_ocupacion_4120003,4120003,Secretaria comercial
hr_ocupacion_4120007,4120007,Secretaria contadora
hr_ocupacion_4120006,4120006,Secretaria de gerencia
hr_ocupacion_4120005,4120005,Secretaria ejecutiva
hr_ocupacion_3411003,3411003,Secretario de juzgado
hr_ocupacion_3343001,3343001,Secretario de la administración pública
hr_ocupacion_1114005,1114005,Secretario general de sindicato de trabajadores
hr_ocupacion_3342001,3342001,Secretario jurídico
hr_ocupacion_3344001,3344001,Secretario Médico
hr_ocupacion_6123003,6123003,Sericultor
hr_ocupacion_2636006,2636006,Siervo ministerial
hr_ocupacion_5111003,5111003,Sobrecargo
hr_ocupacion_2632001,2632001,Sociólogo
hr_ocupacion_5411002,5411002,Socorrista
hr_ocupacion_7212007,7212007,Soldador con electrodo MIG-MAG
hr_ocupacion_7212008,7212008,Soldador con electrodo TIG
hr_ocupacion_7212009,7212009,Soldador con Oxiacetilénica SOA
hr_ocupacion_7212003,7212003,Soldador de estructuras metálicas
hr_ocupacion_7212005,7212005,Soldador de estructuras metálicas en aluminio
hr_ocupacion_7212004,7212004,Soldador de estructuras metálicas para viviendas
hr_ocupacion_7212006,7212006,Soldador del arco voltaico SEA
hr_ocupacion_7212001,7212001,Soldador industrial
hr_ocupacion_7531004,7531004,Sombrerero
hr_ocupacion_7317003,7317003,Sombrerero de fibras vegetales
hr_ocupacion_7315005,7315005,Soplador de vidrio
hr_ocupacion_3434001,3434001,Sour chef
hr_ocupacion_3315004,3315004,Subastador
hr_ocupacion_3122010,3122010,Supervisor  de ensambladores de productos de madera
hr_ocupacion_3122001,3122001,Supervisor de calidad de confección
hr_ocupacion_3121001,3121001,Supervisor de cantera
hr_ocupacion_3123003,3123003,Supervisor de construcción
hr_ocupacion_3123006,3123006,Supervisor de cuadrilla de obras públicas.
hr_ocupacion_3122015,3122015,Supervisor de ensambladores de equipos eléctricos
hr_ocupacion_3122016,3122016,Supervisor de ensambladores de equipos electrónicos
hr_ocupacion_3122017,3122017,Supervisor de ensambladores de mecanismos y elementos mecánico
hr_ocupacion_3122018,3122018,"Supervisor de ensambladores de productos de cartón, textiles y materiales afines"
hr_ocupacion_3122014,3122014,"Supervisor de ensambladores de productos metálicos, de caucho o de plástico"
hr_ocupacion_3122002,3122002,Supervisor de envasado de alimentos
hr_ocupacion_3122003,3122003,Supervisor de evaporadores de azúcar
hr_ocupacion_6122004,6122004,Supervisor de granja avícola
hr_ocupacion_3123004,3123004,Supervisor de instalación de mármol
hr_ocupacion_3122004,3122004,Supervisor de líneas de producción de la industria de confección
hr_ocupacion_5151001,5151001,"Supervisor de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos"
hr_ocupacion_3122005,3122005,Supervisor de molinos de azúcar
hr_ocupacion_3123002,3123002,Supervisor de obra civil
hr_ocupacion_8182004,8182004,Supervisor de Operador de hornos de cerámica y maquinas afines
hr_ocupacion_8182005,8182005,Supervisor de Operador de hornos de vidriería y maquinas afines
hr_ocupacion_3121002,3121002,Supervisor de operador de instalaciones mineras
hr_ocupacion_3122013,3122013,Supervisor de operador de máquina para elaborar productos de tabaco
hr_ocupacion_8172007,8172007,Supervisor de Operador de procesamiento de madera
hr_ocupacion_3139003,3139003,Supervisor de operadores  para la preparación de pasta para papel
hr_ocupacion_3122019,3122019,"Supervisor de operadores de  máquina de preparación de fibras, hilado y devanado"
hr_ocupacion_3132005,3132005,Supervisor de operadores de cadenas de montaje automatizadas
hr_ocupacion_3135007,3135007,Supervisor de operadores de hornos de primera fusión de metales
hr_ocupacion_3131006,3131006,Supervisor de operadores de instalaciones de productos de energía
hr_ocupacion_3134001,3134001,Supervisor de operadores de instalaciones de refinación de petróleo y gas natural
hr_ocupacion_3139001,3139001,Supervisor de operadores de instalaciones para la fabricación de papel
hr_ocupacion_3122020,3122020,"Supervisor de operadores de máquina de blanqueo, teñido y tintura"
hr_ocupacion_3122021,3122021,Supervisor de operadores de máquina de imprenta
hr_ocupacion_3122031,3122031,Supervisor de operadores de máquina de molienda de cereales o especias
hr_ocupacion_3122011,3122011,Supervisor de operadores de máquina de tratamiento de pieles y cueros
hr_ocupacion_3122022,3122022,Supervisor de operadores de máquina herramientas
hr_ocupacion_3122037,3122037,Supervisor de operadores de máquina para coser
hr_ocupacion_3122012,3122012,"Supervisor de operadores de máquina para elaborar cereales, productos de panadería y repostería y artículos de chocolate"
hr_ocupacion_3122035,3122035,Supervisor de operadores de máquina para elaborar frutos húmedos y secos y hortalizas
hr_ocupacion_3122023,3122023,Supervisor de operadores de máquina para elaborar productos lácteos
hr_ocupacion_3122024,3122024,"Supervisor de operadores de máquina para elaborar té, café y cacao"
hr_ocupacion_3122034,3122034,Supervisor de operadores de máquina para fabricar azúcares
hr_ocupacion_3122038,3122038,Supervisor de operadores de máquina para fabricar producto de caucho
hr_ocupacion_3122036,3122036,Supervisor de operadores de máquina para fabricar producto farmacéuticos y cosméticos
hr_ocupacion_3122032,3122032,Supervisor de operadores de máquina para fabricar productos de madera
hr_ocupacion_3122025,3122025,Supervisor de operadores de máquina para fabricar productos de papel
hr_ocupacion_3122026,3122026,Supervisor de operadores de máquina para la fabricación de calzado o de marroquinería
hr_ocupacion_3122027,3122027,"Supervisor de operadores de máquina para preparar carne, pescado y mariscos"
hr_ocupacion_3122028,3122028,"Supervisor de operadores de máquina pulidoras, galvanizadoras y recubridoras de metales"
hr_ocupacion_3122029,3122029,Supervisor de operadores de máquina tejedoras
hr_ocupacion_3135004,3135004,Supervisor de operadores de máquina trefiladoras y estiradoras de metales
hr_ocupacion_3122006,3122006,Supervisor de operadores de maquinas para elaborar bebidas (excepto vino y cerveza)
hr_ocupacion_3122033,3122033,Supervisor de operadores de maquinas para elaborar cerveza
hr_ocupacion_3122007,3122007,Supervisor de operadores de maquinas para elaborar vino
hr_ocupacion_3122030,3122030,Supervisor de operadores de robots industriales
hr_ocupacion_3122008,3122008,Supervisor de patio de caña de azúcar
hr_ocupacion_3123005,3123005,Supervisor de prefabricados
hr_ocupacion_3341001,3341001,Supervisor de secretaría
